propery_type,rooms,floor,square_foot,price,day,month,year,lat,lng
1,3.0,2,55.51,587000,15,11,2007,31.9702493,34.8036621
1,3.0,2,55.51,452000,17,1,2001,31.9702493,34.8036621
1,3.0,1,65.6,1720000,12,11,2021,31.9614658,34.8191918
1,3.0,1,65.6,580000,12,6,2000,31.9614658,34.8191918
1,3.0,1,79.03,1650000,11,11,2021,31.9720616,34.8001921
1,3.0,1,79.03,1175000,10,7,2014,31.9720616,34.8001921
1,3.0,1,79.03,1100000,15,6,2012,31.9720616,34.8001921
1,3.0,1,79.03,875000,20,12,2009,31.9720616,34.8001921
1,3.0,0,52.45,1555000,11,11,2021,31.9680279,34.8016501
1,3.0,0,52.45,1390000,31,10,2016,31.9680279,34.8016501
1,3.0,4,71.85,1250000,10,11,2021,31.9730015,34.7925013
1,3.0,4,71.85,880000,29,3,2011,31.9730015,34.7925013
1,3.0,4,70.08,1560000,10,11,2021,31.9703498,34.8022649
1,3.0,4,70.08,1280000,26,12,2017,31.9703498,34.8022649
1,3.0,3,60.9,1450000,9,11,2021,31.975175,34.785254
1,3.0,3,60.9,767000,11,7,2008,31.975175,34.785254
1,3.0,3,60.9,536000,21,2,2001,31.975175,34.785254
1,3.0,2,62.6,1645000,9,11,2021,31.9584107,34.7973511
1,3.0,2,62.6,960000,28,11,2011,31.9584107,34.7973511
1,3.0,2,69.74,1225000,4,11,2012,31.9624296,34.7728728
1,3.0,1,49.0,1415000,8,11,2021,31.9682741,34.8128349
1,3.0,1,49.0,860000,20,10,2014,31.9682741,34.8128349
1,3.0,1,49.0,575000,1,9,2008,31.9682741,34.8128349
1,3.0,3,54.0,1400000,8,11,2021,31.9689285,34.8084074
1,3.0,3,54.0,930000,19,2,2013,31.9689285,34.8084074
1,3.0,3,54.0,730000,19,1,2010,31.9689285,34.8084074
1,3.0,0,52.47,1440000,8,11,2021,31.9692664,34.802278
1,3.0,0,52.47,1060000,31,12,2018,31.9692664,34.802278
1,3.0,3,62.2,1375000,5,11,2021,31.9628515,34.8068464
1,3.0,3,62.2,950000,4,3,2014,31.9628515,34.8068464
1,3.0,3,62.2,805000,11,8,2009,31.9628515,34.8068464
1,3.0,3,62.2,494000,28,10,1999,31.9628515,34.8068464
1,3.0,2,46.2,1440000,2,11,2021,31.9852955,34.7887337
1,3.0,2,46.2,1220000,15,8,2018,31.9852955,34.7887337
1,3.0,2,46.2,374000,5,11,2004,31.9852955,34.7887337
1,3.0,0,46.0,1600000,2,11,2021,31.9685697,34.7984602
1,3.0,0,46.0,735000,5,7,2002,31.9685697,34.7984602
1,3.0,3,60.9,1600000,2,11,2021,31.9733325,34.7823314
1,3.0,3,60.9,854000,1,10,2009,31.9733325,34.7823314
1,3.0,5,74.42,1945000,2,11,2021,31.9697499,34.7991494
1,3.0,5,74.42,980000,31,5,2010,31.9697499,34.7991494
1,3.0,1,59.14,532000,5,4,1999,31.9669492,34.8157782
1,3.0,4,59.82,1200000,31,10,2021,31.9670814,34.8087263
1,3.0,4,59.82,400000,7,6,2007,31.9670814,34.8087263
1,3.0,1,68.09,1645000,31,10,2021,31.9971837,34.7425709
1,3.0,1,68.09,562000,16,6,1999,31.9971837,34.7425709
1,3.0,3,50.6,1100000,31,10,2021,31.9689029,34.8131265
1,3.0,3,50.6,950000,21,1,2016,31.9689029,34.8131265
1,3.0,3,50.6,710000,4,7,2010,31.9689029,34.8131265
1,3.0,5,70.11,1725000,31,10,2021,31.968138,34.774983
1,3.0,5,70.11,1295000,17,1,2013,31.968138,34.774983
1,3.0,5,70.11,746000,29,11,2000,31.968138,34.774983
1,3.0,2,59.0,1540000,31,10,2021,31.9730015,34.7925013
1,3.0,2,59.0,970000,15,6,2012,31.9730015,34.7925013
1,3.0,3,81.96,1550000,31,10,2021,31.9682095,34.8095153
1,3.0,3,81.96,1155000,8,7,2015,31.9682095,34.8095153
1,3.0,1,68.35,1580000,29,10,2021,31.9710086,34.8167134
1,3.0,1,68.35,1330000,24,12,2017,31.9710086,34.8167134
1,3.0,1,71.19,1550000,28,10,2021,31.9594731,34.8011407
1,3.0,1,71.19,639000,13,5,2002,31.9594731,34.8011407
1,3.0,3,62.65,1480000,28,10,2021,31.9723549,34.8081514
1,3.0,3,62.65,739000,21,1,2010,31.9723549,34.8081514
1,3.0,2,55.2,1510000,28,10,2021,31.9573803,34.8045202
1,3.0,2,55.2,1100000,14,9,2017,31.9573803,34.8045202
1,3.0,2,47.7,1300000,27,10,2021,31.9889607,34.7879341
1,3.0,2,47.7,770000,25,10,2013,31.9889607,34.7879341
1,3.0,2,47.7,364000,10,10,2003,31.9889607,34.7879341
1,3.0,4,63.7,1480000,27,10,2021,31.9634954,34.7937196
1,3.0,4,63.7,1280000,26,10,2017,31.9634954,34.7937196
1,3.0,4,63.7,630000,27,5,2008,31.9634954,34.7937196
1,3.0,4,63.7,426000,14,11,2002,31.9634954,34.7937196
1,3.0,3,52.28,1430000,27,10,2021,31.9626134,34.7896387
1,3.0,3,52.28,1310000,4,7,2019,31.9626134,34.7896387
1,3.0,3,52.28,1160000,26,7,2016,31.9626134,34.7896387
1,3.0,3,52.28,447000,27,9,1998,31.9626134,34.7896387
1,3.0,2,61.12,1650000,27,10,2021,31.9673892,34.8008101
1,3.0,2,61.12,710000,13,8,2009,31.9673892,34.8008101
1,3.0,2,66.56,1500000,27,10,2021,31.9575566,34.8003658
1,3.0,2,66.56,840000,11,8,2009,31.9575566,34.8003658
1,3.0,3,52.73,1580000,26,10,2021,31.970962,34.8071721
1,3.0,3,52.73,1191000,24,7,2018,31.970962,34.8071721
1,3.0,3,52.73,765000,22,12,2010,31.970962,34.8071721
1,3.0,3,52.73,498000,25,11,2005,31.970962,34.8071721
1,3.0,3,75.6,1400000,24,1,2014,31.9811005,34.7811372
1,3.0,3,75.6,554000,19,5,1998,31.9811005,34.7811372
1,3.0,3,66.0,1200000,26,10,2021,31.968179,34.8013486
1,3.0,3,66.0,589000,7,6,2004,31.968179,34.8013486
1,3.0,2,76.81,1570000,26,10,2021,31.964656,34.8004472
1,3.0,2,76.81,1100000,13,3,2016,31.964656,34.8004472
1,3.0,2,76.81,845000,15,12,2009,31.964656,34.8004472
1,3.0,3,47.1,1843000,25,10,2021,31.9858955,34.7908195
1,3.0,3,47.1,1290000,13,9,2018,31.9858955,34.7908195
1,3.0,3,47.1,362000,12,12,2004,31.9858955,34.7908195
1,3.0,6,75.0,1835000,25,10,2021,31.9808122,34.7809116
1,3.0,6,75.0,740000,14,5,2007,31.9808122,34.7809116
1,3.0,3,61.6,1780000,24,10,2021,31.9635426,34.7923969
1,3.0,3,61.6,760000,6,8,2009,31.9635426,34.7923969
1,3.0,3,61.6,557000,6,7,2007,31.9635426,34.7923969
1,3.0,3,61.6,389000,21,12,2004,31.9635426,34.7923969
1,3.0,2,50.64,1525000,24,10,2021,31.9720276,34.7998084
1,3.0,2,50.64,425000,9,4,2003,31.9720276,34.7998084
1,3.0,4,70.68,1300000,24,10,2021,31.9659475,34.8244584
1,3.0,4,70.68,1280000,31,7,2020,31.9659475,34.8244584
1,3.0,4,70.68,493000,10,1,2001,31.9659475,34.8244584
1,3.0,3,82.8,754000,10,9,2001,31.9656467,34.7756103
1,3.0,3,63.84,1715000,24,10,2021,31.9671622,34.8008166
1,3.0,3,63.84,1200000,14,1,2013,31.9671622,34.8008166
1,3.0,2,70.68,1200000,21,10,2021,31.9656734,34.8235034
1,3.0,2,70.68,484000,22,9,1999,31.9656734,34.8235034
1,3.0,4,70.0,1915000,21,10,2021,31.9961971,34.7417648
1,3.0,4,70.0,577000,4,8,2004,31.9961971,34.7417648
1,3.0,4,63.75,1390000,21,10,2021,31.9667844,34.8161102
1,3.0,4,63.75,600000,15,9,2009,31.9667844,34.8161102
1,3.0,1,66.5,1450000,21,10,2021,31.9562309,34.8198791
1,3.0,1,66.5,1000000,1,5,2016,31.9562309,34.8198791
1,3.0,6,84.52,1600000,18,10,2021,31.9710567,34.8063131
1,3.0,6,84.52,1460000,29,12,2017,31.9710567,34.8063131
1,3.0,3,66.15,1600000,17,10,2021,31.9709703,34.8041903
1,3.0,3,66.15,1080000,4,2,2013,31.9709703,34.8041903
1,3.0,5,65.4,1800000,17,10,2021,31.9785652,34.778179
1,3.0,5,65.4,1150000,27,10,2010,31.9785652,34.778179
1,3.0,1,67.68,1600000,17,10,2021,31.9592036,34.7958054
1,3.0,1,67.68,1400000,18,4,2019,31.9592036,34.7958054
1,3.0,4,62.76,1350000,14,10,2021,31.9649042,34.8008968
1,3.0,4,62.76,1312000,10,11,2017,31.9649042,34.8008968
1,3.0,4,62.76,805000,1,5,2012,31.9649042,34.8008968
1,3.0,4,62.76,430000,4,2,1998,31.9649042,34.8008968
1,3.0,1,57.11,1540000,14,10,2021,31.9674805,34.7967444
1,3.0,1,57.11,569000,15,7,2003,31.9674805,34.7967444
1,3.0,1,57.11,538000,25,3,1998,31.9674805,34.7967444
1,3.0,4,63.93,1565000,13,10,2021,31.9646976,34.8213864
1,3.0,4,63.93,428000,16,11,2004,31.9646976,34.8213864
1,3.0,5,52.8,1680000,13,10,2021,31.9606059,34.8027197
1,3.0,5,52.8,1505000,4,2,2018,31.9606059,34.8027197
1,3.0,5,52.8,1020000,24,10,2010,31.9606059,34.8027197
1,3.0,5,52.8,681000,12,4,2000,31.9606059,34.8027197
1,3.0,1,59.39,1520000,13,10,2021,31.9722312,34.8022818
1,3.0,1,59.39,1350000,19,9,2016,31.9722312,34.8022818
1,3.0,2,66.3,1500000,12,10,2021,31.9651533,34.8091577
1,3.0,2,66.3,1312000,2,8,2016,31.9651533,34.8091577
1,3.0,2,66.3,782000,19,3,2009,31.9651533,34.8091577
1,3.0,2,66.3,505000,19,4,2001,31.9651533,34.8091577
1,3.0,3,64.0,1430000,12,10,2021,31.973463,34.7838593
1,3.0,3,64.0,560000,14,2,2008,31.973463,34.7838593
1,3.0,4,64.98,1530000,11,10,2021,31.9697535,34.8005365
1,3.0,4,64.98,452000,22,4,2004,31.9697535,34.8005365
1,3.0,1,48.4,1300000,11,10,2021,31.9679545,34.8131002
1,3.0,1,48.4,463000,14,2,2000,31.9679545,34.8131002
1,3.0,1,69.94,1760000,11,10,2021,31.9600417,34.8097645
1,3.0,1,69.94,1100000,22,3,2017,31.9600417,34.8097645
1,3.0,1,69.94,1025000,25,6,2014,31.9600417,34.8097645
1,3.0,2,70.5,1770000,11,10,2021,31.965054,34.7920518
1,3.0,2,70.5,1430000,25,4,2017,31.965054,34.7920518
1,3.0,1,65.05,1870000,10,10,2021,31.9643006,34.7716776
1,3.0,1,65.05,1750000,25,11,2020,31.9643006,34.7716776
1,3.0,1,65.05,676000,4,1,2007,31.9643006,34.7716776
1,3.0,3,60.64,1600000,10,10,2021,31.9640326,34.7931611
1,3.0,3,60.64,1350000,21,11,2017,31.9640326,34.7931611
1,3.0,3,60.64,1090000,18,10,2015,31.9640326,34.7931611
1,3.0,3,60.64,860000,22,7,2010,31.9640326,34.7931611
1,3.0,10,52.8,1665000,8,10,2021,31.9606059,34.8027197
1,3.0,10,52.8,1543000,29,3,2018,31.9606059,34.8027197
1,3.0,10,52.8,1350000,2,12,2015,31.9606059,34.8027197
1,3.0,10,52.8,805000,24,12,2002,31.9606059,34.8027197
1,3.0,3,78.11,1500000,6,10,2021,31.9677785,34.808136
1,3.0,3,78.11,533000,7,12,2006,31.9677785,34.808136
1,3.0,6,71.89,2000000,6,10,2021,31.9802176,34.7828539
1,3.0,6,71.89,1028000,1,7,2008,31.9802176,34.7828539
1,3.0,3,62.19,1540000,6,10,2021,31.9660183,34.8232369
1,3.0,3,62.19,1230000,25,5,2017,31.9660183,34.8232369
1,3.0,4,66.0,1757000,5,10,2021,31.9732997,34.7861435
1,3.0,4,66.0,1670000,30,6,2020,31.9732997,34.7861435
1,3.0,4,66.0,1480000,10,10,2016,31.9732997,34.7861435
1,3.0,4,66.0,1150000,25,2,2013,31.9732997,34.7861435
1,3.0,4,66.0,770000,21,5,2009,31.9732997,34.7861435
1,3.0,4,66.0,560000,23,5,2005,31.9732997,34.7861435
1,3.0,4,66.0,630000,29,7,2001,31.9732997,34.7861435
1,3.0,4,66.06,1625000,5,10,2021,31.9698642,34.8062335
1,3.0,4,66.06,1460000,30,1,2017,31.9698642,34.8062335
1,3.0,2,56.5,1550000,4,10,2021,31.987797,34.7887586
1,3.0,2,56.5,1300000,31,10,2019,31.987797,34.7887586
1,3.0,2,56.5,381000,30,10,2007,31.987797,34.7887586
1,3.0,2,62.1,1580000,3,10,2021,31.9742442,34.7836764
1,3.0,2,62.1,745000,26,2,2009,31.9742442,34.7836764
1,3.0,2,62.1,577000,5,1,2004,31.9742442,34.7836764
1,3.0,2,62.1,498000,23,4,2001,31.9742442,34.7836764
1,3.0,2,68.24,1760000,3,10,2021,31.9723462,34.8050069
1,3.0,2,68.24,1365000,13,11,2017,31.9723462,34.8050069
1,3.0,2,68.24,568000,6,5,1998,31.9723462,34.8050069
1,3.0,3,64.0,1510000,3,10,2021,31.9730015,34.7925013
1,3.0,3,64.0,780000,20,12,2010,31.9730015,34.7925013
1,3.0,1,65.78,1480000,3,10,2021,31.9696907,34.8103215
1,3.0,1,65.78,890000,14,9,2011,31.9696907,34.8103215
1,3.0,0,62.0,1450000,29,9,2021,31.9730015,34.7925013
1,3.0,0,62.0,760000,17,7,2009,31.9730015,34.7925013
1,3.0,0,62.0,458000,7,12,2000,31.9730015,34.7925013
1,3.0,3,58.91,1500000,26,9,2021,31.9636367,34.8101564
1,3.0,3,58.91,920000,27,11,2012,31.9636367,34.8101564
1,3.0,3,58.91,650000,25,3,2009,31.9636367,34.8101564
1,3.0,3,58.91,524000,5,11,2007,31.9636367,34.8101564
1,3.0,3,58.91,530000,1,8,1999,31.9636367,34.8101564
1,3.0,2,68.0,1800000,26,9,2021,31.9606075,34.796088
1,3.0,2,68.0,557000,15,2,1998,31.9606075,34.796088
1,3.0,3,55.95,1690000,26,9,2021,31.9730015,34.7925013
1,3.0,3,55.95,1150000,12,1,2016,31.9730015,34.7925013
1,3.0,4,60.0,1380000,20,9,2021,31.9624909,34.8159747
1,3.0,4,60.0,474000,9,12,1998,31.9624909,34.8159747
1,3.0,4,44.97,1300000,19,9,2021,31.9663443,34.8036574
1,3.0,4,44.97,530000,26,3,2009,31.9663443,34.8036574
1,3.0,6,73.85,1630000,19,9,2021,31.9647843,34.8229115
1,3.0,6,73.85,532000,5,8,2004,31.9647843,34.8229115
1,3.0,1,61.3,1735000,19,9,2021,31.974308,34.8144054
1,3.0,1,61.3,909000,26,11,2014,31.974308,34.8144054
1,3.0,1,61.3,840000,20,3,2009,31.974308,34.8144054
1,3.0,1,61.3,740000,3,1,2008,31.974308,34.8144054
1,3.0,3,65.0,640000,8,8,2007,31.9639008,34.7803039
1,3.0,3,44.0,1120000,13,9,2021,31.9850994,34.791085
1,3.0,3,44.0,675000,18,12,2014,31.9850994,34.791085
1,3.0,3,63.77,1500000,3,5,2015,31.9651245,34.782294
1,3.0,3,63.77,1200000,30,4,2013,31.9651245,34.782294
1,3.0,3,63.77,1050000,20,10,2010,31.9651245,34.782294
1,3.0,3,77.11,1575000,12,9,2021,31.9617535,34.8135266
1,3.0,3,77.11,535000,6,5,1998,31.9617535,34.8135266
1,3.0,2,60.0,1415000,12,9,2021,31.964301,34.8089531
1,3.0,2,60.0,577000,18,2,2002,31.964301,34.8089531
1,3.0,4,63.95,1550000,9,9,2021,31.96986,34.8092493
1,3.0,4,63.95,1410000,28,3,2018,31.96986,34.8092493
1,3.0,4,63.95,880000,14,2,2012,31.96986,34.8092493
1,3.0,4,42.0,1345000,5,9,2021,31.9866446,34.79052
1,3.0,4,42.0,560000,2,1,2013,31.9866446,34.79052
1,3.0,4,42.0,363000,9,10,2003,31.9866446,34.79052
1,3.0,4,55.0,1530000,5,9,2021,31.9648544,34.8098694
1,3.0,4,55.0,500000,6,7,1999,31.9648544,34.8098694
1,3.0,6,63.3,1530000,5,9,2021,31.9628853,34.8077493
1,3.0,6,63.3,820000,16,6,2008,31.9628853,34.8077493
1,3.0,6,63.3,525000,4,6,2000,31.9628853,34.8077493
1,3.0,1,62.39,1560000,5,9,2021,31.9684735,34.8113748
1,3.0,1,62.39,970000,12,5,2013,31.9684735,34.8113748
1,3.0,1,62.39,581000,11,3,2003,31.9684735,34.8113748
1,3.0,4,63.2,1500000,5,9,2021,31.9637229,34.7901493
1,3.0,4,63.2,587000,9,8,2005,31.9637229,34.7901493
1,3.0,1,61.47,1650000,3,9,2021,31.9723086,34.8037221
1,3.0,1,61.47,1260000,8,3,2015,31.9723086,34.8037221
1,3.0,1,61.47,885000,1,8,2012,31.9723086,34.8037221
1,3.0,8,63.2,1480000,2,9,2021,31.9642529,34.7897399
1,3.0,8,63.2,915000,4,6,2010,31.9642529,34.7897399
1,3.0,8,63.2,485000,4,7,2006,31.9642529,34.7897399
1,3.0,5,80.1,1500000,2,9,2021,31.9644031,34.8063983
1,3.0,5,80.1,850000,19,10,2009,31.9644031,34.8063983
1,3.0,5,80.1,518000,18,7,1999,31.9644031,34.8063983
1,3.0,1,61.5,1600000,2,9,2021,31.9582608,34.7982137
1,3.0,1,61.5,767000,5,4,2009,31.9582608,34.7982137
1,3.0,1,70.85,1545000,2,9,2021,31.9581995,34.7955923
1,3.0,1,70.85,840000,15,6,2009,31.9581995,34.7955923
1,3.0,2,67.49,1830000,2,9,2021,31.9617665,34.7739592
1,3.0,2,67.49,1690000,18,11,2016,31.9617665,34.7739592
1,3.0,2,67.49,1200000,8,3,2012,31.9617665,34.7739592
1,3.0,1,58.4,1540000,31,8,2021,31.958399,34.7975989
1,3.0,1,58.4,1240000,21,4,2016,31.958399,34.7975989
1,3.0,1,59.97,1680000,29,8,2021,31.9723198,34.8033051
1,3.0,1,59.97,1370000,6,2,2019,31.9723198,34.8033051
1,3.0,4,39.6,1500000,27,8,2021,31.9730015,34.7925013
1,3.0,4,39.6,1090000,6,11,2016,31.9730015,34.7925013
1,3.0,2,65.69,1710000,27,8,2021,31.9615717,34.7729258
1,3.0,2,65.69,1400000,30,10,2016,31.9615717,34.7729258
1,3.0,2,65.69,1100000,20,8,2012,31.9615717,34.7729258
1,3.0,1,68.0,1540000,26,8,2021,31.9709055,34.7819648
1,3.0,1,68.0,1050000,16,1,2013,31.9709055,34.7819648
1,3.0,1,68.0,583000,18,1,1998,31.9709055,34.7819648
1,3.0,4,63.5,1420000,26,8,2021,31.9594232,34.7970166
1,3.0,4,63.5,1110000,17,9,2015,31.9594232,34.7970166
1,3.0,4,63.5,847000,7,3,2012,31.9594232,34.7970166
1,3.0,4,63.5,620000,13,5,2009,31.9594232,34.7970166
1,3.0,1,79.0,1165000,23,6,2009,31.9707941,34.7641755
1,3.0,2,66.8,1450000,24,8,2021,31.9591165,34.8050163
1,3.0,2,66.8,1150000,31,8,2015,31.9591165,34.8050163
1,3.0,4,60.9,1630000,23,8,2021,31.9733325,34.7823314
1,3.0,4,60.9,1100000,12,6,2013,31.9733325,34.7823314
1,3.0,4,60.9,850000,8,9,2009,31.9733325,34.7823314
1,3.0,4,60.9,571000,6,5,2002,31.9733325,34.7823314
1,3.0,1,39.0,1200000,22,8,2021,31.9862193,34.7866367
1,3.0,1,39.0,865000,14,6,2015,31.9862193,34.7866367
1,3.0,2,81.65,1180000,22,8,2021,31.9648545,34.8102129
1,3.0,2,81.65,1050000,4,11,2020,31.9648545,34.8102129
1,3.0,3,55.93,1410000,19,8,2021,31.9607402,34.806934
1,3.0,3,55.93,600000,7,2,2008,31.9607402,34.806934
1,3.0,5,80.9,1870000,19,8,2021,31.9730015,34.7925013
1,3.0,5,80.9,1300000,18,8,2015,31.9730015,34.7925013
1,3.0,3,49.0,1400000,18,8,2021,31.9682741,34.8128349
1,3.0,3,49.0,550000,27,1,2009,31.9682741,34.8128349
1,3.0,3,85.0,1900000,18,8,2021,31.9650505,34.7717826
1,3.0,3,85.0,867000,13,3,2006,31.9650505,34.7717826
1,3.0,3,64.0,1470000,17,8,2021,31.973463,34.7838593
1,3.0,3,64.0,1130000,17,9,2013,31.973463,34.7838593
1,3.0,3,64.0,960000,3,3,2011,31.973463,34.7838593
1,3.0,4,53.0,1370000,16,8,2021,31.9623981,34.8056821
1,3.0,4,53.0,1030000,22,5,2013,31.9623981,34.8056821
1,3.0,4,53.0,475000,16,8,2002,31.9623981,34.8056821
1,3.0,3,52.75,1540000,16,8,2021,31.9721923,34.8055227
1,3.0,3,52.75,1390000,1,8,2018,31.9721923,34.8055227
1,3.0,3,52.75,1030000,16,8,2013,31.9721923,34.8055227
1,3.0,3,52.75,790000,6,3,2009,31.9721923,34.8055227
1,3.0,2,71.0,1300000,16,8,2021,31.981121,34.7894127
1,3.0,2,71.0,820000,1,8,2013,31.981121,34.7894127
1,3.0,2,42.0,1640000,15,8,2021,31.9861237,34.7908589
1,3.0,2,42.0,1341000,2,9,2020,31.9861237,34.7908589
1,3.0,2,42.0,345000,18,12,2007,31.9861237,34.7908589
1,3.0,2,65.4,1835000,15,8,2021,31.9789282,34.7782653
1,3.0,2,65.4,1420000,7,5,2015,31.9789282,34.7782653
1,3.0,2,65.4,870000,2,1,2009,31.9789282,34.7782653
1,3.0,3,65.8,1350000,15,8,2021,31.9672382,34.8005763
1,3.0,3,65.8,1200000,29,6,2018,31.9672382,34.8005763
1,3.0,1,63.1,1620000,11,8,2021,31.972259,34.7832984
1,3.0,1,63.1,1420000,26,4,2017,31.972259,34.7832984
1,3.0,1,63.1,619000,13,1,2011,31.972259,34.7832984
1,3.0,1,63.1,544000,19,1,1998,31.972259,34.7832984
1,3.0,5,76.47,1700000,11,8,2021,31.9847183,34.7873435
1,3.0,5,76.47,1130000,12,2,2014,31.9847183,34.7873435
1,3.0,5,76.47,795000,22,3,2009,31.9847183,34.7873435
4,3.0,0,67.0,1540000,10,8,2021,31.9735378,34.7863037
4,3.0,0,67.0,564000,28,12,2004,31.9735378,34.7863037
1,3.0,2,65.84,1470000,10,8,2021,31.9730015,34.7925013
1,3.0,2,65.84,870000,13,7,2010,31.9730015,34.7925013
1,3.0,3,64.31,1580000,10,8,2021,31.9715142,34.8057103
1,3.0,3,64.31,1200000,4,6,2015,31.9715142,34.8057103
1,3.0,1,68.1,1615000,9,8,2021,31.959987,34.8039969
1,3.0,1,68.1,600000,4,12,2006,31.959987,34.8039969
1,3.0,9,70.41,1800000,9,8,2021,31.9724303,34.815709
1,3.0,9,70.41,1790000,10,10,2019,31.9724303,34.815709
1,3.0,9,70.41,1150000,2,2,2012,31.9724303,34.815709
1,3.0,9,70.41,1020000,9,9,2009,31.9724303,34.815709
1,3.0,9,70.41,644000,29,2,2000,31.9724303,34.815709
1,3.0,4,54.0,1330000,8,8,2021,31.9689285,34.8084074
1,3.0,4,54.0,1220000,28,5,2017,31.9689285,34.8084074
1,3.0,4,54.0,780000,14,6,2012,31.9689285,34.8084074
1,3.0,4,54.0,476000,18,6,2007,31.9689285,34.8084074
1,3.0,4,54.0,405000,23,6,2004,31.9689285,34.8084074
1,3.0,4,75.45,1350000,8,8,2021,31.967959,34.8081008
1,3.0,4,75.45,475000,5,2,2008,31.967959,34.8081008
1,3.0,3,63.15,1635000,8,8,2021,31.9572939,34.7981136
1,3.0,3,63.15,1390000,5,4,2017,31.9572939,34.7981136
1,3.0,3,63.15,531000,8,2,2004,31.9572939,34.7981136
1,3.0,1,83.1,1780000,8,8,2021,31.9631783,34.8220941
1,3.0,1,83.1,1500000,7,6,2017,31.9631783,34.8220941
1,3.0,1,83.1,574000,30,3,1999,31.9631783,34.8220941
1,3.0,2,65.45,1748000,5,8,2021,31.9743805,34.7757378
1,3.0,2,65.45,1250000,2,8,2013,31.9743805,34.7757378
1,3.0,2,65.45,1100000,30,6,2010,31.9743805,34.7757378
1,3.0,2,65.45,600000,10,5,2002,31.9743805,34.7757378
1,3.0,8,67.88,1745000,5,8,2021,31.9689734,34.8139028
1,3.0,8,67.88,1080000,6,12,2010,31.9689734,34.8139028
1,3.0,4,67.0,1750000,5,8,2021,31.9671257,34.7767639
1,3.0,4,67.0,1630000,13,11,2019,31.9671257,34.7767639
1,3.0,2,62.1,1510000,4,8,2021,31.974477,34.782868
1,3.0,2,62.1,980000,7,2,2011,31.974477,34.782868
1,3.0,2,62.1,547000,11,6,2003,31.974477,34.782868
1,3.0,1,65.43,2000000,3,8,2021,31.963577,34.7971435
1,3.0,4,68.09,1700000,1,8,2021,31.9971837,34.7425709
1,3.0,4,68.09,900000,13,11,2014,31.9971837,34.7425709
1,3.0,4,68.09,372000,4,3,2003,31.9971837,34.7425709
1,3.0,4,62.35,1670000,1,8,2021,31.9653429,34.8222087
1,3.0,4,62.35,765000,8,9,2011,31.9653429,34.8222087
1,3.0,3,53.98,1870000,29,7,2021,31.9669807,34.7965605
1,3.0,3,53.98,1276000,4,6,2015,31.9669807,34.7965605
1,3.0,3,53.98,525000,27,11,2007,31.9669807,34.7965605
1,3.0,1,70.0,1550000,29,7,2021,31.9724983,34.7819546
1,3.0,1,70.0,603000,27,12,2001,31.9724983,34.7819546
1,3.0,2,39.6,1650000,28,7,2021,31.9730015,34.7925013
1,3.0,2,39.6,1070000,14,2,2019,31.9730015,34.7925013
1,3.0,2,39.6,355000,13,6,2001,31.9730015,34.7925013
1,3.0,3,64.6,1400000,28,7,2021,31.9832864,34.7899661
1,3.0,3,64.6,585000,16,9,2009,31.9832864,34.7899661
1,3.0,3,64.6,397000,3,3,2002,31.9832864,34.7899661
1,3.0,4,79.85,1450000,28,7,2021,31.9644031,34.8063983
1,3.0,4,79.85,529000,26,4,1999,31.9644031,34.8063983
1,3.0,4,68.35,1567000,27,7,2021,31.9710086,34.8167134
1,3.0,4,68.35,650000,11,2,2009,31.9710086,34.8167134
1,3.0,4,68.35,562000,20,12,1999,31.9710086,34.8167134
1,3.0,5,66.91,1577000,27,7,2021,31.9733199,34.8020294
1,3.0,5,66.91,1380000,22,8,2017,31.9733199,34.8020294
1,3.0,5,66.91,1080000,4,9,2011,31.9733199,34.8020294
1,3.0,5,66.91,700000,19,9,2008,31.9733199,34.8020294
1,3.0,3,64.78,1630000,26,7,2021,31.9618451,34.8027317
1,3.0,3,64.78,630000,30,8,2010,31.9618451,34.8027317
1,3.0,3,64.78,627000,17,2,2009,31.9618451,34.8027317
1,3.0,1,66.73,1800000,25,7,2021,31.974458,34.8138165
1,3.0,1,66.73,855000,22,5,2008,31.974458,34.8138165
1,3.0,1,63.12,1440000,25,7,2021,31.9697535,34.8005365
1,3.0,1,63.12,1050000,8,10,2013,31.9697535,34.8005365
1,3.0,2,57.12,1460000,23,7,2021,31.9674166,34.8074211
1,3.0,2,57.12,1200000,29,5,2017,31.9674166,34.8074211
1,3.0,3,68.4,1700000,22,7,2021,31.9647874,34.78016
1,3.0,3,68.4,1400000,20,5,2016,31.9647874,34.78016
1,3.0,3,68.4,1000000,14,12,2009,31.9647874,34.78016
1,3.0,3,68.4,692000,2,1,2002,31.9647874,34.78016
1,3.0,1,70.57,1610000,21,7,2021,31.9674483,34.8019517
1,3.0,1,70.57,930000,16,6,2010,31.9674483,34.8019517
1,3.0,2,81.58,1650000,21,7,2021,31.9663244,34.8004748
1,3.0,2,81.58,1070000,19,3,2014,31.9663244,34.8004748
1,3.0,4,72.29,1280000,20,7,2021,31.9675402,34.8092543
1,3.0,4,72.29,1035000,12,11,2015,31.9675402,34.8092543
1,3.0,4,72.29,490000,3,12,1999,31.9675402,34.8092543
